entity_id,metric_id,year,value
289554,total_appearances,,8
93257,total_appearances,,8
36636,total_appearances,,8
289548,total_appearances,,8
8798,total_appearances,,8
727084,total_appearances,,8
727082,total_appearances,,8
727081,total_appearances,,8
727085,total_appearances,,8
727083,total_appearances,,8
297064,total_appearances,,8
18757,total_appearances,,8
14093,total_appearances,,8
2084,total_appearances,,8
310926,total_appearances,,8
51873,total_appearances,,8
177432,total_appearances,,8
1098,total_appearances,,8
16027,total_appearances,,8
57951,total_appearances,,8
1168,total_appearances,,8
2233,total_appearances,,8
15349,total_appearances,,8
168229,total_appearances,,8
653054,total_appearances,,8
440076,total_appearances,,8
1118,total_appearances,,8
95237,total_appearances,,8
246355,total_appearances,,8
7711,total_appearances,,8
1486,total_appearances,,8
269526,total_appearances,,8
34458,total_appearances,,8
4523,total_appearances,,8
15987,total_appearances,,8
88705,total_appearances,,8
16175,total_appearances,,8
32592,total_appearances,,8
12857,total_appearances,,8
122226,total_appearances,,8
16603,total_appearances,,8
39753,total_appearances,,8
17180,total_appearances,,8
18280,total_appearances,,8
24639,total_appearances,,8
62643,total_appearances,,8
490555,total_appearances,,8
17444,total_appearances,,8
167511,total_appearances,,8
249646,total_appearances,,8
1075,total_appearances,,8
407136,total_appearances,,8
7320,total_appearances,,8
413963,total_appearances,,8
45172,total_appearances,,8
246184,total_appearances,,8
245711,total_appearances,,8
106988,total_appearances,,8
2616,total_appearances,,8
2622,total_appearances,,8
81506,total_appearances,,8
7658,total_appearances,,8
32514,total_appearances,,8
2308,total_appearances,,8
18264,total_appearances,,8
27522,total_appearances,,8
321200,total_appearances,,8
2564,total_appearances,,8
1376,total_appearances,,8
302730,total_appearances,,8
4070,total_appearances,,8
300176,total_appearances,,8
15678,total_appearances,,8
549621,total_appearances,,8
127355,total_appearances,,8
34308,total_appearances,,8
622651,total_appearances,,8
20145,total_appearances,,8
86183,total_appearances,,8
1408,total_appearances,,8
338202,total_appearances,,8
125888,total_appearances,,8
76664,total_appearances,,8
116423,total_appearances,,8
19185,total_appearances,,8
338195,total_appearances,,8
18207,total_appearances,,8
352795,total_appearances,,8
393791,total_appearances,,8
39606,total_appearances,,8
249751,total_appearances,,8
250703,total_appearances,,8
9855,total_appearances,,8
400296,total_appearances,,8
101631,total_appearances,,8
295053,total_appearances,,8
338865,total_appearances,,8
7670,total_appearances,,8
268627,total_appearances,,8
301941,total_appearances,,8
30321,total_appearances,,8
16994,total_appearances,,8
419813,total_appearances,,8
419815,total_appearances,,8
17091,total_appearances,,8
7625,total_appearances,,8
265091,total_appearances,,8
7672,total_appearances,,8
16913,total_appearances,,8
95417,total_appearances,,8
19558,total_appearances,,8
1960,total_appearances,,8
19538,total_appearances,,8
12753,total_appearances,,8
289413,total_appearances,,8
36297,total_appearances,,8
30502,total_appearances,,8
116385,total_appearances,,8
58652,total_appearances,,8
21492,total_appearances,,8
23583,total_appearances,,8
23586,total_appearances,,8
42293,total_appearances,,8
32469,total_appearances,,8
32468,total_appearances,,8
28231,total_appearances,,8
23592,total_appearances,,8
119466,total_appearances,,8
292780,total_appearances,,8
121746,total_appearances,,8
182047,total_appearances,,8
250442,total_appearances,,8
316006,total_appearances,,8
335136,total_appearances,,8
280568,total_appearances,,8
273333,total_appearances,,8
339697,total_appearances,,8
388664,total_appearances,,8
392432,total_appearances,,8
339702,total_appearances,,8
391814,total_appearances,,8
309696,total_appearances,,8
453350,total_appearances,,8
478139,total_appearances,,8
476647,total_appearances,,8
518067,total_appearances,,8
625309,total_appearances,,8
682159,total_appearances,,8
640765,total_appearances,,8
684842,total_appearances,,8
627042,total_appearances,,8
18952,total_appearances,,7
503021,total_appearances,,7
269107,total_appearances,,7
269113,total_appearances,,7
37342,total_appearances,,7
693972,total_appearances,,7
8006,total_appearances,,7
8072,total_appearances,,7
2700,total_appearances,,7
19607,total_appearances,,7
197079,total_appearances,,7
14821,total_appearances,,7
339502,total_appearances,,7
753106,total_appearances,,7
298238,total_appearances,,7
188664,total_appearances,,7
12201,total_appearances,,7
19326,total_appearances,,7
213765,total_appearances,,7
18862,total_appearances,,7
15253,total_appearances,,7
316118,total_appearances,,7
18627,total_appearances,,7
18753,total_appearances,,7
69828,total_appearances,,7
15293,total_appearances,,7
15343,total_appearances,,7
244368,total_appearances,,7
19545,total_appearances,,7
15235,total_appearances,,7
1054,total_appearances,,7
440117,total_appearances,,7
57233,total_appearances,,7
1081,total_appearances,,7
1785,total_appearances,,7
15829,total_appearances,,7
15304,total_appearances,,7
1033,total_appearances,,7
18373,total_appearances,,7
97279,total_appearances,,7
440179,total_appearances,,7
119321,total_appearances,,7
345136,total_appearances,,7
579219,total_appearances,,7
4082,total_appearances,,7
127364,total_appearances,,7
176607,total_appearances,,7
1273,total_appearances,,7
247478,total_appearances,,7
15328,total_appearances,,7
346362,total_appearances,,7
27895,total_appearances,,7
50610,total_appearances,,7
2653,total_appearances,,7
2662,total_appearances,,7
13314,total_appearances,,7
7353,total_appearances,,7
1136,total_appearances,,7
440538,total_appearances,,7
32593,total_appearances,,7
31338,total_appearances,,7
32594,total_appearances,,7
32595,total_appearances,,7
706001,total_appearances,,7
16071,total_appearances,,7
18556,total_appearances,,7
35691,total_appearances,,7
16560,total_appearances,,7
24420,total_appearances,,7
35710,total_appearances,,7
15615,total_appearances,,7
3926,total_appearances,,7
5559,total_appearances,,7
639350,total_appearances,,7
116346,total_appearances,,7
17549,total_appearances,,7
17249,total_appearances,,7
18483,total_appearances,,7
32151,total_appearances,,7
481596,total_appearances,,7
1588,total_appearances,,7
1151,total_appearances,,7
5328,total_appearances,,7
7312,total_appearances,,7
93237,total_appearances,,7
490582,total_appearances,,7
408630,total_appearances,,7
2465,total_appearances,,7
729146,total_appearances,,7
79572,total_appearances,,7
6021,total_appearances,,7
22333,total_appearances,,7
32703,total_appearances,,7
76420,total_appearances,,7
9042,total_appearances,,7
13102,total_appearances,,7
39764,total_appearances,,7
21584,total_appearances,,7
18700,total_appearances,,7
76418,total_appearances,,7
287050,total_appearances,,7
246364,total_appearances,,7
524602,total_appearances,,7
16291,total_appearances,,7
18833,total_appearances,,7
106249,total_appearances,,7
250705,total_appearances,,7
78700,total_appearances,,7
120761,total_appearances,,7
334689,total_appearances,,7
36275,total_appearances,,7
30516,total_appearances,,7
9821,total_appearances,,7
425893,total_appearances,,7
748148,total_appearances,,7
390333,total_appearances,,7
748147,total_appearances,,7
489501,total_appearances,,7
177137,total_appearances,,7
67176,total_appearances,,7
26777,total_appearances,,7
401845,total_appearances,,7
67175,total_appearances,,7
26802,total_appearances,,7
402133,total_appearances,,7
347155,total_appearances,,7
16487,total_appearances,,7
642325,total_appearances,,7
91772,total_appearances,,7
62567,total_appearances,,7
642324,total_appearances,,7
209432,total_appearances,,7
12419,total_appearances,,7
9764,total_appearances,,7
4002,total_appearances,,7
1929,total_appearances,,7
269144,total_appearances,,7
1458,total_appearances,,7
19413,total_appearances,,7
1339,total_appearances,,7
16783,total_appearances,,7
586800,total_appearances,,7
22970,total_appearances,,7
27856,total_appearances,,7
16613,total_appearances,,7
21697,total_appearances,,7
16360,total_appearances,,7
92840,total_appearances,,7
10189,total_appearances,,7
24554,total_appearances,,7
21500,total_appearances,,7
209717,total_appearances,,7
285855,total_appearances,,7
23587,total_appearances,,7
23582,total_appearances,,7
23590,total_appearances,,7
188556,total_appearances,,7
289306,total_appearances,,7
437932,total_appearances,,7
121723,total_appearances,,7
239815,total_appearances,,7
273355,total_appearances,,7
280570,total_appearances,,7
262132,total_appearances,,7
242725,total_appearances,,7
350434,total_appearances,,7
392433,total_appearances,,7
303704,total_appearances,,7
522128,total_appearances,,7
403478,total_appearances,,7
403456,total_appearances,,7
504518,total_appearances,,7
461410,total_appearances,,7
505475,total_appearances,,7
461770,total_appearances,,7
490836,total_appearances,,7
509421,total_appearances,,7
441274,total_appearances,,7
478088,total_appearances,,7
535596,total_appearances,,7
566098,total_appearances,,7
563957,total_appearances,,7
578702,total_appearances,,7
625315,total_appearances,,7
16770,total_appearances,,7
625699,total_appearances,,7
666021,total_appearances,,7
639274,total_appearances,,7
629684,total_appearances,,7
709670,total_appearances,,7
694536,total_appearances,,7
246094,total_appearances,,6
478592,total_appearances,,6
521370,total_appearances,,6
83077,total_appearances,,6
564056,total_appearances,,6
18701,total_appearances,,6
21151,total_appearances,,6
14807,total_appearances,,6
209478,total_appearances,,6
8907,total_appearances,,6
307067,total_appearances,,6
13159,total_appearances,,6
42794,total_appearances,,6
13170,total_appearances,,6
127062,total_appearances,,6
1604,total_appearances,,6
504822,total_appearances,,6
10484,total_appearances,,6
13127,total_appearances,,6
2537,total_appearances,,6
18402,total_appearances,,6
237504,total_appearances,,6
26409,total_appearances,,6
2720,total_appearances,,6
306573,total_appearances,,6
40063,total_appearances,,6
316124,total_appearances,,6
316121,total_appearances,,6
24411,total_appearances,,6
14100,total_appearances,,6
694248,total_appearances,,6
694252,total_appearances,,6
244731,total_appearances,,6
43781,total_appearances,,6
99434,total_appearances,,6
301849,total_appearances,,6
21606,total_appearances,,6
437980,total_appearances,,6
310411,total_appearances,,6
299059,total_appearances,,6
104655,total_appearances,,6
2746,total_appearances,,6
1133,total_appearances,,6
632747,total_appearances,,6
481303,total_appearances,,6
641120,total_appearances,,6
249898,total_appearances,,6
27844,total_appearances,,6
79467,total_appearances,,6
488470,total_appearances,,6
70772,total_appearances,,6
15347,total_appearances,,6
412786,total_appearances,,6
342319,total_appearances,,6
18545,total_appearances,,6
27841,total_appearances,,6
15230,total_appearances,,6
12756,total_appearances,,6
435939,total_appearances,,6
558044,total_appearances,,6
15393,total_appearances,,6
1923,total_appearances,,6
39754,total_appearances,,6
329881,total_appearances,,6
16602,total_appearances,,6
16578,total_appearances,,6
92814,total_appearances,,6
2699,total_appearances,,6
246416,total_appearances,,6
441081,total_appearances,,6
241206,total_appearances,,6
243602,total_appearances,,6
18366,total_appearances,,6
339289,total_appearances,,6
30106,total_appearances,,6
250716,total_appearances,,6
7091,total_appearances,,6
248559,total_appearances,,6
17251,total_appearances,,6
477682,total_appearances,,6
22323,total_appearances,,6
16597,total_appearances,,6
16596,total_appearances,,6
52258,total_appearances,,6
529971,total_appearances,,6
253138,total_appearances,,6
30317,total_appearances,,6
244809,total_appearances,,6
25002,total_appearances,,6
246073,total_appearances,,6
44270,total_appearances,,6
16325,total_appearances,,6
44271,total_appearances,,6
246413,total_appearances,,6
44272,total_appearances,,6
92086,total_appearances,,6
43766,total_appearances,,6
92084,total_appearances,,6
43784,total_appearances,,6
5920,total_appearances,,6
45039,total_appearances,,6
17277,total_appearances,,6
490192,total_appearances,,6
250704,total_appearances,,6
35883,total_appearances,,6
244810,total_appearances,,6
86208,total_appearances,,6
1795,total_appearances,,6
76421,total_appearances,,6
5650,total_appearances,,6
340561,total_appearances,,6
340562,total_appearances,,6
22318,total_appearances,,6
18331,total_appearances,,6
400055,total_appearances,,6
16871,total_appearances,,6
93222,total_appearances,,6
1176,total_appearances,,6
93221,total_appearances,,6
745815,total_appearances,,6
15963,total_appearances,,6
76206,total_appearances,,6
11475,total_appearances,,6
290165,total_appearances,,6
240588,total_appearances,,6
1767,total_appearances,,6
